,0
108374,1
108376,1
108384,1
108391,1
108392,1
108395,1
108409,1
108412,1
108417,1
108418,1
108474,5
108475,2
108528,2
108529,1
108532,2
108533,1
108545,22
108566,2
108568,1
108569,2
108622,2
108628,1
108629,2
108685,1
108688,1
108689,2
108705,1
108743,1
108750,1
108755,1
108762,1
108764,1
108770,1
108773,1
108774,1
108775,1
108780,1
108794,1
108795,2
108797,1
108799,3
108855,1
108860,2
108918,2
108920,2
108966,1
108977,1
108980,2
109029,1
109032,1
109036,1
109039,2
109063,2
109093,1
109096,1
109098,1
109131,1
109156,1
109157,2
109177,1
109186,1
109192,1
109205,1
109206,1
109213,4
109269,2
109272,3
109308,1
109325,1
109326,1
109328,1
109330,2
109383,1
109384,1
109387,1
109390,1
109444,1
109446,1
109447,1
109450,1
109457,1
109505,1
109507,1
109510,1
109544,1
109563,1
109564,1
109569,1
109627,1
109630,3
109685,1
109688,1
109749,1
109753,2
109810,1
109811,1
109812,3
109869,1
109872,3
109932,3
109979,1
109995,1
110024,1
110028,2
110029,1
110052,1
110053,1
110115,1
110170,2
110171,1
110172,1
110173,3
110231,2
110233,2
110287,1
110291,1
110293,2
110348,1
110351,1
110412,1
110416,1
110447,1
110450,1
110466,1
110471,1
110472,1
110473,1
110528,1
110532,1
110533,1
110534,2
110592,2
110593,3
110648,1
110653,2
110711,1
110716,1
110778,2
110834,1
110840,1
110850,1
110874,1
110896,1
110899,2
110960,3
111017,1
111019,2
111020,1
111076,1
111081,2
111138,2
111140,1
111200,1
111203,2
111261,1
111301,1
111324,1
111326,1
111383,1
111389,1
111448,1
111450,2
111512,2
111536,3
111571,1
111727,1
111751,1
111753,1
111758,1
111759,1
111815,1
111819,1
111859,1
111946,2
112009,1
112067,2
112127,1
112132,1
112169,1
112187,1
112192,3
112245,1
112247,1
112250,1
112315,2
112435,1
112440,1
112497,1
112502,1
112559,2
112561,1
112563,1
112615,1
112617,1
112624,1
112687,1
112750,1
112811,1
112812,1
112874,2
112937,1
112996,1
112999,1
113059,1
113096,1
113118,1
113119,1
113121,2
113176,1
113179,2
113241,1
113243,1
113298,1
113305,1
113433,1
113553,1
113558,2
113620,1
113681,1
113682,1
113708,1
113743,1
113804,1
113871,1
113990,1
113996,2
114051,1
114054,1
114115,1
114119,2
114178,1
114179,1
114238,1
114297,1
114299,1
114300,2
114302,2
114358,4
114360,2
114419,1
114420,3
114479,2
114480,1
114537,1
114539,1
114541,2
114597,1
114598,1
114602,1
114664,1
114738,1
114740,1
114755,1
114781,1
114786,1
114842,1
114847,1
114912,1
115040,1
115096,1
115101,1
115155,1
115157,1
115162,2
115217,1
115220,1
115283,2
115285,1
115344,1
115346,2
115409,1
115468,1
115470,2
115529,1
115589,1
115591,1
115592,2
115628,1
115644,1
115654,1
115714,1
115780,1
115842,1
115902,1
115905,1
115959,1
116031,1
116084,1
116093,1
116098,1
116147,2
116152,1
116178,1
116211,1
116336,1
116339,1
116404,1
116526,1
116528,1
116654,1
116656,1
116719,1
116780,1
116949,1
116964,1
116967,1
117033,2
117096,1
117159,1
117281,1
117412,1
117474,1
117475,1
117601,1
117659,4
117660,2
117716,8
117779,1
117841,2
117904,1
117965,1
118028,1
118093,1
118154,1
118219,1
118336,1
118337,9
118491,1
118783,1
118907,1
119097,1
119283,1
119291,1
119418,1
119479,1
119608,1
119667,1
119732,1
119859,1
119860,1
119923,1
119980,1
120044,1
120047,1
120171,1
120174,1
120615,1
120616,1
120680,1
120927,1
120937,1
121000,1
121059,1
121060,1
121125,1
121376,2
121378,1
121435,1
121439,1
121502,1
121564,1
121565,1
121625,1
121752,1
121815,1
121878,1
121880,1
122195,1
122262,1
122325,1
122452,1
122514,2
122769,1
122826,1
122958,1
123085,1
123148,1
123340,1
123591,1
123658,1
123781,1
123811,1
123845,1
124309,1
124357,1
124417,1
124469,15
124532,1
124592,1
124740,1
124781,1
124908,1
124973,1
125026,1
125035,1
125036,1
125098,2
125160,1
125215,1
125217,1
125218,1
125219,1
125220,1
125272,1
125276,2
125279,2
125313,1
125337,1
125338,2
125362,1
125393,1
125400,1
125457,1
125458,1
125460,2
125516,1
125520,3
125581,1
125582,1
125637,1
125639,1
125641,1
125642,1
125703,3
125714,1
125760,1
125762,1
125763,1
125826,1
125889,1
125948,1
125951,1
126014,1
126138,2
126139,1
126148,1
126168,1
126189,1
126193,1
126196,1
126197,1
126258,1
126259,1
126321,1
126421,2
126446,2
126462,1
126470,2
126569,1
126632,1
126753,1
126757,1
126819,1
127076,1
127204,1
127395,1
127492,1
127649,1
127710,1
127711,1
127902,1
128026,1
128090,1
128091,1
128148,1
128216,1
128408,1
128470,2
128533,1
128633,9
128636,4
128642,2
128671,2
128698,3
128703,1
129023,1
129342,1
129404,2
129466,1
129529,1
129776,1
129912,1
129975,1
130160,1
130165,1
130228,1
130354,2
130413,2
130415,1
130537,2
130602,1
130666,1
130794,1
130982,4
130988,1
131034,1
131043,1
131106,1
131224,1
131232,1
131352,1
131393,8
131407,1
131413,1
131472,1
131474,2
131564,1
131599,2
131658,1
131660,1
131720,1
131848,2
131849,1
131902,1
131910,1
131970,1
132036,1
132037,1
132039,4
132042,54
132085,9
132092,1
132155,1
132156,1
132157,1
59,1
135,1
143,1
152,1
185,1
504,1
561,1
566,1
630,1
817,6
915,4
973,1
999,1
1830,1
1837,2
1893,1
2342,1
2468,1
2727,1
2787,1
3175,1
3227,1
3231,1
3615,1
3683,2
3685,1
3727,1
3734,1
3735,1
4117,2
4949,1
5010,1
5012,2
5017,1
5073,1
5192,2
5900,1
6027,3
6346,1
7239,1
7327,1
7680,1
8074,1
8394,1
8395,2
8399,2
8402,1
8404,1
8408,1
8415,2
8416,1
8420,1
8435,2
8437,1
8438,1
8444,1
8514,1
8519,1
8552,1
8557,2
8750,1
8814,2
8819,1
8826,1
8828,1
8832,1
8833,1
8835,1
8836,2
8839,1
8841,1
8842,1
8861,1
8864,1
8870,2
8874,2
8916,1
8926,1
8933,1
8943,2
8974,1
9039,1
9172,1
9232,1
9234,1
9294,1
9296,1
9379,1
9415,2
9421,1
9424,1
9430,1
9433,2
9476,2
9743,1
9922,2
10247,1
10302,2
10696,1
10697,1
10744,1
10809,4
10923,3
11181,1
11184,3
11696,2
12016,1
12138,1
12141,1
12521,1
13351,1
13411,1
13412,2
13413,1
13542,1
13853,1
13859,1
13868,2
13916,1
13918,1
13980,1
14055,1
14057,1
14101,3
14114,1
14115,1
14117,2
14126,1
14135,1
14153,1
14156,2
14158,1
14219,1
14229,1
14231,1
14251,1
14275,1
14277,1
14345,1
14472,1
14727,1
15115,1
15168,1
15170,1
15273,4
15576,1
15612,1
15778,3
16011,1
16054,1
16056,1
16444,1
16495,2
16496,2
16940,1
16943,1
16955,1
16957,1
16958,1
16964,1
17000,1
17323,1
17380,1
17382,1
17447,1
17763,1
17765,1
17825,1
17827,1
18018,1
18266,1
18271,1
18285,1
18287,4
18328,2
18393,1
18456,1
18647,1
18708,3
18739,1
18962,1
19087,1
19096,1
19146,1
19594,1
19977,1
19980,1
20041,1
20425,1
20483,1
20485,2
20490,1
20495,1
20497,1
20512,1
20540,1
20542,1
20607,1
20925,2
21053,1
21110,2
21369,2
21430,1
21554,2
21694,1
21789,1
21810,2
22207,1
22255,2
23146,1
23147,1
23155,1
23175,1
23207,1
23529,1
23591,1
23978,2
24229,1
24416,1
24480,1
24481,2
24860,1
24879,1
24923,2
24951,1
25306,2
25364,1
25366,1
25430,1
25761,1
25805,1
25812,1
26254,1
26258,1
26697,1
26701,3
26764,1
27145,1
27146,1
27158,1
27165,1
27173,1
27204,1
27205,1
27587,1
27588,1
28028,1
28031,2
28032,1
28416,1
28483,1
28862,1
28906,1
28927,1
28929,1
28932,1
28933,1
28978,1
28979,1
28981,1
29360,1
29361,1
29362,1
29489,1
29800,1
29802,1
30247,1
30458,1
31142,1
31337,1
31473,2
31527,1
31538,2
31541,1
31545,1
31546,1
31548,1
31553,1
31563,1
31572,1
31576,2
31579,1
31705,1
31893,1
31895,1
31904,1
31908,1
31909,1
31966,1
31969,2
31973,2
31974,1
31975,1
31978,1
31983,4
31987,1
32000,1
32004,4
32018,1
32020,1
32065,1
32125,2
32126,1
32186,1
32187,1
32246,1
32377,1
32402,1
32433,1
32444,1
32446,1
32454,1
32509,3
32510,1
32683,1
32813,1
32868,1
32874,1
33196,1
33275,1
33316,1
33356,6
33747,1
33826,1
34141,1
34202,1
34206,1
34269,1
34599,1
35069,1
35094,2
35095,1
35480,1
35511,1
35542,1
35602,1
35604,1
35971,1
35983,1
35985,1
36047,1
36426,1
36492,1
36870,1
36871,1
36881,2
36890,1
36934,2
37268,1
37317,1
37760,1
37827,1
38143,1
38149,1
38183,1
38198,1
38266,1
38269,1
38402,1
38403,2
38404,1
38411,2
38419,1
38426,1
38439,1
38444,2
38448,1
38468,1
38484,1
38495,1
38498,2
38500,1
38502,1
38503,1
38510,1
38511,1
38513,1
38563,1
38579,1
38581,1
38621,1
38622,3
38874,1
39068,1
39129,1
39131,1
39455,1
39458,1
39506,1
39508,1
39509,1
39517,1
39529,1
39568,1
39570,1
39897,1
39921,1
39944,1
39946,2
40012,1
40330,1
40340,1
40355,1
40366,1
40774,1
40783,1
41220,1
41228,1
41283,1
41286,1
41289,1
41291,1
41295,1
41332,1
41466,1
41528,1
41719,1
42101,1
42166,2
42167,1
42493,1
42501,1
42548,1
42551,1
42604,2
42613,1
42617,2
42628,1
42667,1
42983,1
42989,3
42992,1
43064,1
43065,1
43067,2
43071,1
43099,1
43100,1
43484,2
43486,1
43494,2
43496,1
43505,1
43535,5
43536,1
43662,1
43853,1
43911,1
43919,1
43979,1
44237,1
44360,2
44361,2
44488,1
44562,1
44611,3
44738,3
44746,1
44788,1
44791,1
44859,1
45179,2
45306,1
45369,1
45560,1
45680,1
45681,1
45682,1
45696,1
45737,1
45742,1
45744,1
46064,2
46065,1
46120,3
46186,1
46516,1
46520,1
46557,1
46565,2
46582,1
47007,1
47074,1
47137,1
47858,1
47899,1
48347,1
48348,2
48408,1
48792,1
48921,1
49176,1
49228,1
49230,1
49493,1
49677,1
49681,1
50062,2
50117,1
50121,1
50136,1
50137,1
50138,2
50150,1
50165,1
50179,1
50370,1
50501,1
50563,1
50952,1
50956,1
51002,1
51008,1
51070,1
51398,1
51448,1
51451,2
51454,1
51457,1
51458,1
51477,1
51510,1
51829,1
51846,1
51884,1
51889,2
51892,1
51946,2
51947,1
52205,1
52272,1
52321,3
52325,2
52326,1
52706,1
52712,1
52769,1
52830,1
52833,1
52893,1
53211,1
53661,1
54107,1
54484,1
54503,1
54509,1
54511,1
54519,1
54544,1
54561,1
54562,2
54565,1
54573,2
54577,1
54586,1
54594,1
54599,1
54600,2
54666,1
54729,1
54791,1
54859,1
54908,1
54923,1
54927,1
54931,1
54940,1
54944,1
54946,1
54948,1
54949,1
54961,1
54978,2
54981,1
54983,2
54988,4
54993,3
54994,1
55019,2
55033,1
55145,1
55209,1
55332,1
55334,1
55341,1
55344,1
55348,1
55349,1
55355,1
55361,1
55366,1
55393,1
55397,4
55398,1
55400,1
55406,1
55408,1
55409,1
55437,1
55440,1
55573,1
55890,1
56213,1
56274,1
56398,1
56400,1
56665,1
57158,1
57226,1
57353,1
57557,1
57604,1
58120,1
58473,1
58566,1
58920,1
59011,1
59336,1
59817,1
59851,1
59854,1
59862,1
59899,1
60157,1
60231,1
60473,1
60482,1
60488,1
60535,1
60544,2
60563,1
60574,1
60587,1
60604,1
60606,1
60652,1
60653,1
60654,1
60661,2
60664,1
60678,1
60711,1
60774,2
61031,1
61148,1
61669,1
61994,1
62010,1
62050,1
62494,1
62558,1
63007,1
63342,1
63390,1
63449,1
63772,1
64227,1
64666,1
64726,1
64731,2
64740,1
64744,1
65116,1
65117,1
65176,1
65181,1
66029,1
66059,1
66454,1
66516,1
66523,1
66953,1
67344,1
67713,1
67844,1
67846,1
68225,1
68231,1
68291,1
68676,1
68735,1
68827,1
68858,1
68862,1
69178,1
69241,1
69564,1
69624,1
69630,1
69633,1
69636,1
69662,1
69685,1
69748,1
70067,1
70512,1
71472,1
71849,1
71851,1
71854,1
72238,1
72300,1
73003,1
73126,1
73182,1
73185,2
73205,1
73253,1
73633,1
73635,1
74082,1
74498,1
74533,1
74912,1
74975,1
75742,1
76695,1
76698,1
77656,1
77714,1
77720,1
77725,1
77732,1
77740,1
77749,1
77754,1
77770,1
77773,2
78062,1
78101,1
78155,1
78156,1
78164,1
78171,1
78173,2
78179,1
78183,1
78187,2
78206,1
78209,1
78223,1
78288,1
78405,1
78459,1
78515,1
78537,2
78579,1
78663,1
78849,1
78966,1
80286,1
80693,1
80695,2
80816,1
81201,1
81709,1
81952,1
81966,1
83432,1
83433,1
83443,1
83446,1
83449,1
83468,1
83472,1
84259,1
84386,1
84764,1
84897,1
84980,1
85016,1
85063,1
85091,1
85095,1
85141,1
85147,1
85148,1
85185,1
85418,1
85589,1
85600,1
86038,1
86048,1
86480,1
86544,1
86930,1
86989,1
87432,1
87820,1
88334,1
89160,1
89236,1
89238,1
89243,2
89257,1
89615,1
89666,1
89685,1
89723,1
89728,1
90883,1
91994,2
92034,1
92043,1
92669,1
92800,1
92809,1
92826,1
92855,1
95479,1
95543,1
96394,1
96433,1
96434,1
96881,1
97213,1
97582,1
97651,1
97657,1
97712,1
97719,1
97772,1
98186,1
98214,1
98215,1
98216,1
98799,57
98846,17
98901,1
98902,1
98904,1
98905,3
98964,1
99023,1
99082,9
99083,2
99137,1
99138,1
99139,1
99141,3
99453,1
99584,1
100866,1
100881,1
100887,1
100889,1
100892,1
100906,1
100920,1
100922,1
100940,1
101124,1
101169,1
101294,2
101296,6
101298,1
101300,1
101308,3
101333,1
101412,1
101429,1
101537,1
101538,1
101549,1
101556,1
101593,1
101621,1
101622,1
101625,1
101656,1
102045,1
102491,1
102616,1
102878,1
103129,1
103774,1
103832,1
104407,1
104722,1
105365,1
105682,1
106067,1
106155,1
106225,3
106250,2
106316,1
106325,2
106328,3
106331,1
106336,2
106341,3
106360,1
106362,1
106363,4
106371,1
106374,1
106375,6
106377,1
106379,2
106380,2
106381,2
106383,1
106387,1
106388,1
106402,1
106403,5
106411,1
106412,2
106414,2
106416,3
106418,5
106419,2
106421,2
106422,2
106427,1
106436,1
106437,4
106438,4
106444,2
106445,2
106447,1
106451,4
106456,1
106458,4
106459,1
106462,2
106476,2
106477,1
106479,3
106489,1
106493,1
106532,3
106534,2
106538,1
106547,2
106548,1
106550,1
106554,1
106562,1
106564,1
106572,1
106582,4
106586,1
106592,1
106593,1
106594,1
106596,2
106598,2
106601,2
106604,1
106608,1
106609,1
106614,1
106629,2
106631,1
106632,1
106638,1
106640,2
106645,1
106647,1
106649,2
106650,1
106675,1
106678,4
106684,1
106689,1
106690,4
106693,1
106698,1
106712,1
106726,1
106730,1
106732,1
106734,1
106738,1
106739,2
106743,6
106744,2
106745,2
106747,1
106751,2
106754,2
106759,1
106767,2
106768,3
106769,2
106772,1
106775,1
106780,1
106784,1
106786,3
106791,1
106796,1
106809,1
106817,1
106823,2
106832,3
106833,3
106840,1
106842,1
106851,1
106863,1
106865,1
106868,1
106870,1
106871,1
106882,1
106883,1
106891,1
106893,1
106898,1
106923,1
106926,1
106939,3
106940,5
106943,4
106950,2
106952,1
106974,1
106976,1
106985,1
106989,2
106993,2
106994,1
106996,1
106997,1
106998,1
107005,1
107022,1
107024,2
107027,1
107034,2
107036,2
107037,4
107042,1
107043,1
107050,1
107058,2
107068,1
107069,1
107071,1
107072,2
107073,1
107079,1
107083,1
107085,2
107086,2
107088,1
107090,1
107091,2
107092,3
107093,1
107095,1
107100,2
107109,2
107110,1
107111,2
107113,2
107124,1
107125,1
107127,1
107137,1
107140,1
107162,1
107165,2
107166,3
107178,2
107180,1
107182,1
107193,2
107201,1
107214,2
107215,1
107218,2
107226,1
107227,1
107228,3
107230,1
107235,1
107262,1
107267,4
107268,2
107273,1
107278,6
107280,5
107281,6
107282,2
107285,1
107299,1
107300,7
107301,2
107308,2
107309,3
107310,4
107312,8
107313,2
107315,5
107317,1
107328,1
107330,2
107333,4
107336,1
107341,3
107347,2
107358,1
107359,1
107361,2
107375,1
107377,2
107378,1
107379,1
107381,1
107388,1
107392,3
107393,2
107394,8
107395,2
107396,1
107397,2
107399,1
107400,1
107414,2
107416,1
107417,2
107418,1
107423,1
107424,1
107427,2
107430,1
107433,4
107441,1
107449,1
107452,1
107461,1
107462,2
107465,1
107474,1
107478,1
107479,2
107483,1
107512,2
107515,2
107516,1
107519,1
107525,1
107530,1
107531,1
107556,1
107570,2
107571,1
107572,1
107573,2
107576,1
107579,1
107585,1
107586,3
107591,1
107594,2
107595,2
107614,1
107619,3
107620,2
107625,1
107630,4
107631,2
107664,2
107665,1
107668,2
107669,1
107670,1
107674,1
107675,1
107679,1
107681,2
107682,1
107688,1
107689,1
107693,3
107695,2
107699,1
107710,1
107711,2
107712,4
107718,1
107723,2
107725,1
107727,1
107728,7
107729,1
107730,1
107731,4
107736,2
107745,1
107751,2
107752,2
107763,1
107765,1
107767,5
107768,1
107769,1
107770,1
107773,1
107774,1
107796,4
107797,3
107803,1
107804,1
107806,1
107809,3
107811,1
107812,1
107813,1
107820,1
107821,1
107827,1
107837,1
107840,4
107841,2
107854,2
107855,1
107856,1
107858,1
107860,2
107861,2
107864,1
107876,1
107888,7
107891,1
107898,1
107901,2
107906,1
107907,1
107910,2
107936,1
107938,2
107939,2
107941,1
107943,1
107946,1
107948,2
107949,1
107953,1
107954,4
107956,3
107970,1
107980,2
107981,5
107984,1
107986,1
107991,2
107992,4
107993,1
107995,1
108011,1
108014,1
108020,1
108026,6
108037,6
108038,1
108042,4
108043,4
108046,1
108051,1
108063,1
108064,2
108065,1
108066,2
108075,1
108078,1
108083,1
108084,1
108085,1
108088,1
108107,1
108120,1
108131,1
108133,1
108134,1
108135,1
108136,1
108137,3
108140,2
108141,1
108148,2
108160,1
108164,1
108167,3
108183,1
108188,1
108193,1
108195,1
108221,2
108222,2
108223,2
108225,1
108226,1
108230,2
108232,1
108237,1
108241,1
108243,1
108247,1
108268,1
108272,2
108273,2
108276,1
108283,6
108284,2
108285,1
108287,1
108288,1
108292,1
108295,3
108297,1
108298,1
108309,1
108310,1
108315,2
108330,1
108343,2
108344,1
108346,1
108360,2
108361,1
108369,1
108379,4
108380,4
108381,1
108382,3
108383,1
108384,1
108388,2
108389,1
108390,1
108391,1
108401,1
108410,4
108422,1
108427,1
108429,1
108435,1
108451,1
108459,1
108460,1
108462,1
108465,1
108471,1
108475,3
108476,1
108478,1
108480,4
108481,1
108489,1
108508,1
108511,4
108517,1
108518,3
108521,1
108525,1
108527,1
108531,1
108555,1
108558,2
108560,1
108561,1
108562,1
108568,1
108570,1
108572,1
108576,2
108578,4
108580,3
108581,1
108597,1
108604,1
108607,4
108614,1
108615,1
108616,1
108617,1
108622,2
108625,1
108627,1
108629,1
108654,1
108656,1
108658,2
108661,1
108667,1
108670,2
108671,3
108707,3
108708,3
108713,1
108715,1
108718,7
108721,5
108723,2
108724,2
108726,2
108730,1
108741,1
108742,1
108743,3
108744,1
108745,1
108751,2
108755,1
108757,1
108758,1
108761,1
108763,1
108765,1
108771,1
108791,2
108793,2
108799,1
108805,1
108806,1
108807,1
108810,1
108811,1
108816,1
108847,1
108848,3
108868,1
108869,1
108875,1
108879,1
108880,1
108898,1
108899,1
108902,2
108907,1
108908,1
108910,1
108917,1
108958,1
108972,2
108973,1
108974,1
108977,1
108984,2
109014,1
109015,1
109017,1
109022,1
109024,1
109026,1
109029,1
109056,1
109067,3
109069,3
109077,10
109082,1
109084,1
109085,2
109086,1
109087,2
109106,2
109107,4
109108,1
109120,1
109122,1
109125,1
109135,1
109141,1
109158,1
109162,2
109163,1
109164,1
109169,1
109175,1
109179,1
109185,1
109188,1
109192,1
109212,1
109214,1
109216,1
109217,1
109224,1
109225,2
109226,3
109229,1
109230,1
109236,1
109237,1
109260,1
109266,2
109268,1
109278,1
109286,1
109289,2
109323,1
109324,1
109325,1
109336,1
109342,1
109344,1
109351,1
109352,1
109378,1
109381,1
109382,1
109388,1
109390,1
109394,1
109396,1
109430,1
109433,1
109435,1
109436,2
109442,2
109446,1
109447,1
109448,1
109449,1
109451,1
109455,1
109460,1
109486,2
109487,4
109494,2
109495,1
109496,1
109497,1
109499,4
109501,3
109503,2
109505,1
109506,2
109520,1
109522,2
109523,4
109524,1
109529,1
109536,4
109544,1
109545,1
109575,1
109576,4
109584,1
109589,1
109590,1
109600,1
109601,1
109631,1
109632,1
109637,1
109640,1
109642,1
109648,2
109653,2
109654,1
109659,1
109678,1
109681,1
109682,3
109695,2
109697,3
109701,1
109727,1
109735,3
109736,1
109743,1
109745,2
109791,1
109792,4
109801,1
109803,1
109804,2
109807,1
109809,1
109810,1
109813,1
109815,1
109816,3
109821,1
109836,1
109838,1
109839,2
109845,1
109858,1
109864,2
109865,1
109868,1
109888,1
109890,1
109893,1
109901,1
109906,1
109907,1
109909,1
109916,1
109917,1
109947,1
109950,1
109956,1
109962,2
109999,2
110008,1
110015,1
110019,1
110022,1
110028,1
110033,3
110056,1
110058,4
110059,1
110064,1
110065,1
110068,1
110117,1
110118,1
110122,2
110166,1
110174,2
110175,2
110184,2
110187,4
110189,1
110194,1
110198,1
110201,1
110202,1
110218,3
110219,2
110222,1
110246,1
110283,1
110288,1
110297,1
110309,1
110336,1
110340,2
110341,2
110344,1
110352,1
110366,1
110371,1
110390,1
110396,3
110401,1
110404,1
110408,1
110409,2
110410,1
110429,1
110445,1
110446,2
110447,2
110453,1
110459,1
110460,1
110468,2
110470,1
110471,1
110474,1
110496,1
110498,1
110508,1
110509,2
110511,1
110513,3
110549,1
110555,1
110566,1
110568,1
110569,2
110571,1
110573,4
110574,1
110577,1
110579,1
110582,1
110583,2
110598,3
110602,1
110609,1
110610,2
110611,2
110614,1
110620,1
110621,1
110622,1
110623,1
110627,1
110632,1
110639,1
110642,1
110643,1
110644,3
110645,1
110667,1
110708,1
110727,1
110728,1
110730,1
110731,1
110765,1
110766,1
110774,1
110781,2
110785,1
110795,1
110818,1
110843,1
110849,1
110881,2
110882,2
110891,1
110897,1
110899,1
110942,2
110951,1
110952,3
110953,1
110958,1
110959,1
110960,2
110964,1
110965,1
110967,1
110970,2
110971,1
110976,1
110977,1
110980,1
110981,1
110985,2
110992,1
110994,3
110995,4
110997,1
111003,1
111007,1
111008,2
111027,2
111028,1
111030,2
111031,1
111043,2
111047,1
111049,1
111050,1
111054,1
111079,1
111085,1
111103,1
111108,1
111112,1
111141,1
111143,2
111156,1
111159,3
111200,1
111201,2
111210,1
111211,2
111259,1
111260,1
111261,1
111271,2
111312,2
111316,2
111326,3
111327,1
111330,1
111335,1
111338,1
111343,1
111345,1
111350,1
111358,1
111362,1
111363,3
111364,1
111372,1
111375,2
111376,2
111379,2
111387,1
111388,1
111389,2
111405,2
111412,3
111421,1
111423,1
111427,2
111428,1
111460,1
111463,1
111468,1
111477,1
111478,1
111490,2
111522,1
111525,2
111553,1
111557,1
111583,2
111586,1
111594,1
111615,1
111656,1
111702,1
111704,1
111707,1
111714,1
111715,4
111716,1
111717,1
111720,1
111723,1
111724,1
111727,1
111752,1
111754,1
111755,1
111767,1
111769,1
111817,1
111833,1
111834,1
111874,1
111877,2
111934,1
111938,1
111963,1
111964,1
111966,1
